Frequency(Hz),Impedance
2.34E+07,2.966857657
2.34E+07,2.96678673
2.34E+07,2.966724995
2.34E+07,2.96678024
2.34E+07,2.966564641
2.34E+07,2.966536064
2.34E+07,2.966622791
2.34E+07,2.966521078
2.34E+07,2.966493704
2.34E+07,2.966285412
2.34E+07,2.966324421
2.34E+07,2.966272625
2.34E+07,2.966219661
2.34E+07,2.966212128
2.34E+07,2.966138481
2.35E+07,2.966050187
2.35E+07,2.966008865
2.35E+07,2.965960708
2.35E+07,2.965989214
2.35E+07,2.965979459
2.35E+07,2.9657293
2.35E+07,2.965718521
2.35E+07,2.96564423
2.35E+07,2.965686723
2.35E+07,2.965663357
2.35E+07,2.965598466
2.35E+07,2.96543515
2.35E+07,2.965342206
2.35E+07,2.965362808
2.35E+07,2.965450675
2.35E+07,2.965401699
2.35E+07,2.965251545
2.35E+07,2.965089143
2.35E+07,2.96515664
2.35E+07,2.965063779
2.35E+07,2.96503201
2.35E+07,2.96498416
2.35E+07,2.964897127
2.35E+07,2.964775697
2.35E+07,2.964838979
2.35E+07,2.964868334
2.35E+07,2.964876457
2.35E+07,2.964651007
2.35E+07,2.964643961
2.35E+07,2.96453609
2.35E+07,2.964592234
2.35E+07,2.964511338
2.35E+07,2.964398282
2.35E+07,2.96438495
2.35E+07,2.964325618
2.35E+07,2.964148104
2.35E+07,2.964255805
2.35E+07,2.96418177
2.35E+07,2.964152558
2.35E+07,2.964135007
2.36E+07,2.96412257
2.36E+07,2.964030222
2.36E+07,2.963957149
2.36E+07,2.963931012
2.36E+07,2.963670524
2.36E+07,2.9637652
2.36E+07,2.963696176
2.36E+07,2.963637688
2.36E+07,2.96367815
2.36E+07,2.963569056
2.36E+07,2.96349431
2.36E+07,2.963495723
2.36E+07,2.963463215
2.36E+07,2.963391842
2.36E+07,2.963296874
2.36E+07,2.963389946
2.36E+07,2.963300564
2.36E+07,2.963193607
2.36E+07,2.963127938
2.36E+07,2.963287559
2.36E+07,2.96308074
2.36E+07,2.963090571
2.36E+07,2.963012168
2.36E+07,2.962951989
2.36E+07,2.962952315
2.36E+07,2.962942695
2.36E+07,2.962917758
2.36E+07,2.962858388
2.36E+07,2.962662635
2.36E+07,2.962591569
2.36E+07,2.962764815
2.36E+07,2.962627387
2.36E+07,2.962536053
2.36E+07,2.962487389
2.36E+07,2.962444435
2.36E+07,2.962451959
2.36E+07,2.962463276
2.36E+07,2.962301354
2.36E+07,2.962365532
2.36E+07,2.962208943
2.37E+07,2.962253512
2.37E+07,2.962245684
2.37E+07,2.96216245
2.37E+07,2.961994103
2.37E+07,2.962015902
2.37E+07,2.961949507
2.37E+07,2.961956755
2.37E+07,2.961994848
2.37E+07,2.961783749
2.37E+07,2.961762446
2.37E+07,2.961653745
2.37E+07,2.961690513
2.37E+07,2.961859145
2.37E+07,2.961640859
2.37E+07,2.961565704
2.37E+07,2.961534488
2.37E+07,2.961507027
2.37E+07,2.961722387
2.37E+07,2.961435216
2.37E+07,2.961409647
2.37E+07,2.961345274
2.37E+07,2.961263153
2.37E+07,2.961298618
2.37E+07,2.96127323
2.37E+07,2.961228622
2.37E+07,2.961125943
2.37E+07,2.961161182
2.37E+07,2.96109421
2.37E+07,2.961062796
2.37E+07,2.961076501
2.37E+07,2.960989427
2.37E+07,2.960990901
2.37E+07,2.96085643
2.37E+07,2.960765003
2.37E+07,2.960823644
2.37E+07,2.960764596
2.37E+07,2.960693788
2.37E+07,2.960768873
2.37E+07,2.960577124
2.37E+07,2.96049336
2.38E+07,2.960641019
2.38E+07,2.960564195
2.38E+07,2.960523834
2.38E+07,2.960483795
2.38E+07,2.96046919
2.38E+07,2.960402841
2.38E+07,2.960403223
2.38E+07,2.960284075
2.38E+07,2.960272884
2.38E+07,2.960184129
2.38E+07,2.960115755
2.38E+07,2.960233686
2.38E+07,2.960218474
2.38E+07,2.960020999
2.38E+07,2.960111012
2.38E+07,2.96000224
2.38E+07,2.96000108
2.38E+07,2.959914531
2.38E+07,2.959845053
2.38E+07,2.959805712
2.38E+07,2.95969684
2.38E+07,2.959749471
2.38E+07,2.959808332
2.38E+07,2.959771993
2.38E+07,2.959734248
2.38E+07,2.959538613
2.38E+07,2.959559887
2.38E+07,2.959524351
2.38E+07,2.95953961
2.38E+07,2.959484088
2.38E+07,2.95944247
2.38E+07,2.959370051
2.38E+07,2.959442876
2.38E+07,2.959401453
2.38E+07,2.959417171
2.38E+07,2.959281661
2.38E+07,2.959271571
2.38E+07,2.959172424
2.38E+07,2.959231564
2.38E+07,2.959215964
2.39E+07,2.95899088
2.39E+07,2.959074768
2.39E+07,2.958825759
2.39E+07,2.958946771
2.39E+07,2.958954499
2.39E+07,2.958948891
2.39E+07,2.958908042
2.39E+07,2.958778135
2.39E+07,2.958680168
2.39E+07,2.958616342
2.39E+07,2.958786055
2.39E+07,2.95860639
2.39E+07,2.958601241
2.39E+07,2.958469674
2.39E+07,2.958491163
2.39E+07,2.958542362
2.39E+07,2.958485231
2.39E+07,2.958507052
2.39E+07,2.958429994
2.39E+07,2.958291655
2.39E+07,2.958323216
2.39E+07,2.958341018
2.39E+07,2.958249149
2.39E+07,2.958243025
2.39E+07,2.958120841
2.39E+07,2.958110007
2.39E+07,2.958164024
2.39E+07,2.958211485
2.39E+07,2.958004726
2.39E+07,2.958013941
2.39E+07,2.95795538
2.39E+07,2.957937686
2.39E+07,2.958001138
2.39E+07,2.957970223
2.39E+07,2.957894709
2.39E+07,2.957718601
2.39E+07,2.957791711
2.39E+07,2.95785855
2.39E+07,2.957816499
2.39E+07,2.957619124
2.40E+07,2.957647182
2.40E+07,2.957503681
2.40E+07,2.957553753
2.40E+07,2.957657423
2.40E+07,2.957494784
2.40E+07,2.957526825
2.40E+07,2.957453288
2.40E+07,2.957412209
2.40E+07,2.957451093
2.40E+07,2.957394849
2.40E+07,2.957286732
2.40E+07,2.957267875
2.40E+07,2.957234717
2.40E+07,2.957205899
2.40E+07,2.957133538
2.40E+07,2.957187609
2.40E+07,2.957117474
2.40E+07,2.956942774
2.40E+07,2.956962111
2.40E+07,2.956921842
2.40E+07,2.957065965
2.40E+07,2.957138889
2.40E+07,2.956922077
2.40E+07,2.95689797
2.40E+07,2.956795505
2.40E+07,2.956860466
2.40E+07,2.956829161
2.40E+07,2.956719847
2.40E+07,2.956717699
2.40E+07,2.956694266
2.40E+07,2.956710843
2.40E+07,2.956705513
2.40E+07,2.956679867
2.40E+07,2.956552928
2.40E+07,2.956430542
2.40E+07,2.956357842
2.40E+07,2.956510015
2.40E+07,2.956424757
2.40E+07,2.956312586
2.40E+07,2.956351767
2.41E+07,2.956294212
2.41E+07,2.956302323
2.41E+07,2.956381456
2.41E+07,2.956249515
2.41E+07,2.956154927
2.41E+07,2.956101586
2.41E+07,2.956074481
2.41E+07,2.956143193
2.41E+07,2.956021533
2.41E+07,2.955976114
2.41E+07,2.955894239
2.41E+07,2.9558939
2.41E+07,2.955967329
2.41E+07,2.955923781
2.41E+07,2.955877642
2.41E+07,2.955874197
2.41E+07,2.95576626
2.41E+07,2.955690986
2.41E+07,2.955714148
2.41E+07,2.955794049
2.41E+07,2.955631226
2.41E+07,2.955545999
2.41E+07,2.955640153
2.41E+07,2.955709758
2.41E+07,2.955501232
2.41E+07,2.955503387
2.41E+07,2.955446501
2.41E+07,2.955417635
2.41E+07,2.955416007
2.41E+07,2.955433912
2.41E+07,2.955459996
2.41E+07,2.955324813
2.41E+07,2.955178222
2.41E+07,2.955161171
2.41E+07,2.955163278
2.41E+07,2.955186063
2.41E+07,2.955228227
2.41E+07,2.955191815
2.41E+07,2.955035746
2.41E+07,2.955032843
2.42E+07,2.955073287
2.42E+07,2.95511081
2.42E+07,2.955075449
2.42E+07,2.954995357
2.42E+07,2.954862115
2.42E+07,2.954933737
2.42E+07,2.954943056
2.42E+07,2.954891449
2.42E+07,2.954749613
2.42E+07,2.954639886
2.42E+07,2.954696805
2.42E+07,2.954742921
2.42E+07,2.954694711
2.42E+07,2.954684239
2.42E+07,2.95460253
2.42E+07,2.954527136
2.42E+07,2.954472999
2.42E+07,2.954526639
2.42E+07,2.954613242
2.42E+07,2.954521666
2.42E+07,2.954413601
2.42E+07,2.954378157
2.42E+07,2.954217527
2.42E+07,2.954300556
2.42E+07,2.954283281
2.42E+07,2.954252295
2.42E+07,2.954233579
2.42E+07,2.954291874
2.42E+07,2.954206556
2.42E+07,2.954239879
2.42E+07,2.954154335
2.42E+07,2.954114062
2.42E+07,2.953890169
2.42E+07,2.954010174
2.42E+07,2.953980453
2.42E+07,2.953945614
2.42E+07,2.95403757
2.42E+07,2.953912845
2.42E+07,2.953875633
2.42E+07,2.953905414
2.43E+07,2.953835093
2.43E+07,2.953816989
2.43E+07,2.953776377
2.43E+07,2.953703819
2.43E+07,2.953630059
2.43E+07,2.953633256
2.43E+07,2.953712791
2.43E+07,2.95364559
2.43E+07,2.953414956
2.43E+07,2.953608771
2.43E+07,2.953584348
2.43E+07,2.953580261
2.43E+07,2.953332422
2.43E+07,2.953469637
2.43E+07,2.9533351
2.43E+07,2.953302229
2.43E+07,2.953347571
2.43E+07,2.953384182
2.43E+07,2.953317782
2.43E+07,2.95335702
2.43E+07,2.953142279
2.43E+07,2.953232064
2.43E+07,2.953197176
2.43E+07,2.953176802
2.43E+07,2.953119348
2.43E+07,2.953057501
2.43E+07,2.952963544
2.43E+07,2.952996358
2.43E+07,2.952954666
2.43E+07,2.952952368
2.43E+07,2.952983474
2.43E+07,2.952959153
2.43E+07,2.95194825
2.43E+07,2.951986804
2.43E+07,2.952054345
2.43E+07,2.951941573
2.43E+07,2.95193063
2.43E+07,2.951798862
2.43E+07,2.951792833
2.43E+07,2.951726798
2.44E+07,2.95175396
2.44E+07,2.95172347
2.44E+07,2.951703982
2.44E+07,2.951569942
2.44E+07,2.951578274
2.44E+07,2.951626848
2.44E+07,2.951614634
2.44E+07,2.951577947
2.44E+07,2.951430318
2.44E+07,2.951503533
2.44E+07,2.951579229
2.44E+07,2.95145285
2.44E+07,2.951472524
2.44E+07,2.951494587
2.44E+07,2.951329703
2.44E+07,2.951280094
2.44E+07,2.951273161
2.44E+07,2.951317128
2.44E+07,2.951232577
2.44E+07,2.951142034
2.44E+07,2.951150048
2.44E+07,2.951158663
2.44E+07,2.951147311
2.44E+07,2.951158506
2.44E+07,2.951148115
2.44E+07,2.951009464
2.44E+07,2.951024399
2.44E+07,2.951128637
2.44E+07,2.95103127
2.44E+07,2.95096838
2.44E+07,2.950916199
2.44E+07,2.950879887
2.44E+07,2.950826803
2.44E+07,2.950858003
2.44E+07,2.950798748
2.44E+07,2.950759564
2.44E+07,2.950792602
2.44E+07,2.950660647
2.44E+07,2.95060832
2.44E+07,2.950614347
2.45E+07,2.950640897
2.45E+07,2.950637981
2.45E+07,2.950467494
2.45E+07,2.950543277
2.45E+07,2.950567119
2.45E+07,2.95054287
2.45E+07,2.950505013
2.45E+07,2.950428664
2.45E+07,2.950338949
2.45E+07,2.950426881
2.45E+07,2.95040054
2.45E+07,2.950381345
2.45E+07,2.950235731
2.45E+07,2.950272346
2.45E+07,2.950200995
2.45E+07,2.95015328
2.45E+07,2.950241703
2.45E+07,2.950049728
2.45E+07,2.950051374
2.45E+07,2.950014251
2.45E+07,2.949953932
2.45E+07,2.950051416
2.45E+07,2.949939334
2.45E+07,2.949940863
2.45E+07,2.949839829
2.45E+07,2.949908322
2.45E+07,2.949902563
2.45E+07,2.949851647
2.45E+07,2.949863854
2.45E+07,2.949788469
2.45E+07,2.949781708
2.45E+07,2.949767557
2.45E+07,2.949707383
2.45E+07,2.949819782
2.45E+07,2.949666627
2.45E+07,2.949639822
2.45E+07,2.949540888
2.45E+07,2.949579806
2.45E+07,2.949546709
2.45E+07,2.949446988
2.46E+07,2.949460832
2.46E+07,2.949332194
2.46E+07,2.949442818
2.46E+07,2.94947658
2.46E+07,2.949471193
2.46E+07,2.949316141
2.46E+07,2.949257777
2.46E+07,2.94917398
2.46E+07,2.949304311
2.46E+07,2.949252759
2.46E+07,2.949214108
2.46E+07,2.949141306
2.46E+07,2.949106672
2.46E+07,2.94910207
2.46E+07,2.949086239
2.46E+07,2.949088541
2.46E+07,2.948974686
2.46E+07,2.949077947
2.46E+07,2.949076764
2.46E+07,2.949034882
2.46E+07,2.948927635
2.46E+07,2.948913155
2.46E+07,2.948950186
2.46E+07,2.948801276
2.46E+07,2.948906603
2.46E+07,2.948808638
2.46E+07,2.948759354
2.46E+07,2.948664504
2.46E+07,2.948649518
2.46E+07,2.948647941
2.46E+07,2.948641144
2.46E+07,2.948828483
2.46E+07,2.948703305
2.46E+07,2.948596074
2.46E+07,2.948562811
2.46E+07,2.948384771
2.46E+07,2.948506646
2.46E+07,2.948481635
2.46E+07,2.948434375
2.46E+07,2.948441323
2.47E+07,2.948411658
2.47E+07,2.948464141
2.47E+07,2.948467473
2.47E+07,2.948462051
2.47E+07,2.948322085
2.47E+07,2.948222499
2.47E+07,2.948326524
2.47E+07,2.948305932
2.47E+07,2.948227867
2.47E+07,2.948236796
2.47E+07,2.948224929
2.47E+07,2.948164251
2.47E+07,2.948130252
2.47E+07,2.948083704
2.47E+07,2.948024622
2.47E+07,2.94816557
2.47E+07,2.947983944
2.47E+07,2.948029301
2.47E+07,2.948002947
2.47E+07,2.948040821
2.47E+07,2.948008973
2.47E+07,2.947949349
2.47E+07,2.947943358
2.47E+07,2.947878032
2.47E+07,2.947923898
2.47E+07,2.947882109
2.47E+07,2.947840409
2.47E+07,2.947785543
2.47E+07,2.947774279
2.47E+07,2.947733138
2.47E+07,2.947733302
2.47E+07,2.947716047
2.47E+07,2.947708906
2.47E+07,2.947682595
2.47E+07,2.947636809
2.47E+07,2.947671157
2.47E+07,2.947647384
2.47E+07,2.94763591
2.47E+07,2.94755148
2.47E+07,2.947503654
2.48E+07,2.947497081
2.48E+07,2.94743046
2.48E+07,2.947525526
2.48E+07,2.947444673
2.48E+07,2.94741445
2.48E+07,2.94726163
2.48E+07,2.947425461
2.48E+07,2.947415774
2.48E+07,2.947446216
2.48E+07,2.947439593
2.48E+07,2.947214271
2.48E+07,2.947170371
2.48E+07,2.947277126
2.48E+07,2.947264706
2.48E+07,2.947150574
2.48E+07,2.947158203
2.48E+07,2.947151024
2.48E+07,2.947216581
2.48E+07,2.947179065
2.48E+07,2.947155701
2.48E+07,2.947151189
2.48E+07,2.947101779
2.48E+07,2.947057799
2.48E+07,2.947093267
2.48E+07,2.94701735
2.48E+07,2.947089135
2.48E+07,2.94700209
2.48E+07,2.946872008
2.48E+07,2.946892359
2.48E+07,2.947082881
2.48E+07,2.947065796
2.48E+07,2.946875826
2.48E+07,2.946848253
2.48E+07,2.946835558
2.48E+07,2.946824569
2.48E+07,2.94681948
2.48E+07,2.946823511
2.48E+07,2.946873296
2.48E+07,2.946752715
2.48E+07,2.946806638
2.49E+07,2.946685232
2.49E+07,2.946707272
2.49E+07,2.946610333
2.49E+07,2.946676745
2.49E+07,2.946586957
2.49E+07,2.946712959
2.49E+07,2.946670228
2.49E+07,2.946545073
2.49E+07,2.946531243
2.49E+07,2.946558359
2.49E+07,2.946559786
2.49E+07,2.946522051
2.49E+07,2.946589432
2.49E+07,2.94646747
2.49E+07,2.946490279
2.49E+07,2.946423869
2.49E+07,2.946441744
2.49E+07,2.946406965
2.49E+07,2.946349137
2.49E+07,2.946422293
2.49E+07,2.946300765
2.49E+07,2.946406644
2.49E+07,2.946316609
2.49E+07,2.946283306
2.49E+07,2.946357485
2.49E+07,2.946226032
2.49E+07,2.946308763
2.49E+07,2.94632421
2.49E+07,2.946242639
2.49E+07,2.946162445
2.49E+07,2.946228962
2.49E+07,2.946160308
2.49E+07,2.946188063
2.49E+07,2.946141221
2.49E+07,2.946264284
2.49E+07,2.946193341
2.49E+07,2.946060235
2.49E+07,2.945969809
2.49E+07,2.94610307
2.49E+07,2.945946945
2.50E+07,2.946027999
2.50E+07,2.945971853
2.50E+07,2.946071868
2.50E+07,2.945924279
2.50E+07,2.945938969
2.50E+07,2.945965904
2.50E+07,2.945963025
2.50E+07,2.945896039
2.50E+07,2.945877054
2.50E+07,2.945837959
2.50E+07,2.94576478
2.50E+07,2.945868671
2.50E+07,2.945936438
2.50E+07,2.945901083
2.50E+07,2.945854599
2.50E+07,2.945820734
2.50E+07,2.945822705
2.50E+07,2.945742036
2.50E+07,2.945761165
2.50E+07,2.945660039
2.50E+07,2.945687884
2.50E+07,2.945772546
2.50E+07,2.945681239
2.50E+07,2.94573656
2.50E+07,2.945693257
2.50E+07,2.945555849
2.50E+07,2.945592232
2.50E+07,2.945552677
2.50E+07,2.945562647
2.50E+07,2.945549119
2.50E+07,2.945496719
2.50E+07,2.945460943
2.50E+07,2.945466637
2.50E+07,2.945481418
2.50E+07,2.945455676
2.50E+07,2.945470976
2.50E+07,2.945343579
2.50E+07,2.945344443
2.50E+07,2.945390386
2.50E+07,2.94532888
2.51E+07,2.945293148
2.51E+07,2.945268958
2.51E+07,2.945203488
2.51E+07,2.94532237
2.51E+07,2.945259111
2.51E+07,2.945296514
2.51E+07,2.945233387
2.51E+07,2.945192392
2.51E+07,2.945119049
2.51E+07,2.945206934
2.51E+07,2.945244858
2.51E+07,2.945158808
2.51E+07,2.945281487
2.51E+07,2.945067574
2.51E+07,2.945182635
2.51E+07,2.945062586
2.51E+07,2.945003501
2.51E+07,2.945078861
2.51E+07,2.945047305
2.51E+07,2.94502325
2.51E+07,2.945040514
2.51E+07,2.944999575
2.51E+07,2.945012109
2.51E+07,2.94490732
2.51E+07,2.944907938
2.51E+07,2.944909201
2.51E+07,2.944946745
2.51E+07,2.944818467
2.51E+07,2.94485625
2.51E+07,2.944855962
2.51E+07,2.944647884
2.51E+07,2.944726552
2.51E+07,2.944752603
2.51E+07,2.944732492
2.51E+07,2.944685917
2.51E+07,2.944591203
2.51E+07,2.944633835
2.51E+07,2.944674751
2.51E+07,2.944505586
2.51E+07,2.944696728
2.52E+07,2.944567666
2.52E+07,2.944536767
2.52E+07,2.944502671
2.52E+07,2.94453451
2.52E+07,2.944540261
2.52E+07,2.944431179
2.52E+07,2.944433738
2.52E+07,2.944244309
2.52E+07,2.9444587
2.52E+07,2.944317533
2.52E+07,2.944438538
2.52E+07,2.944317404
2.52E+07,2.944190195
2.52E+07,2.944433592
2.52E+07,2.944314177
2.52E+07,2.944288114
2.52E+07,2.9442475
2.52E+07,2.944274625
2.52E+07,2.944204012
2.52E+07,2.944282637
2.52E+07,2.944224726
2.52E+07,2.944165368
2.52E+07,2.944115257
2.52E+07,2.944125443
2.52E+07,2.944125881
2.52E+07,2.944079351
2.52E+07,2.944031858
2.52E+07,2.944089808
2.52E+07,2.944021045
2.52E+07,2.943883695
2.52E+07,2.943969668
2.52E+07,2.943795853
2.52E+07,2.943901703
2.52E+07,2.9438883
2.52E+07,2.943715102
2.52E+07,2.943750187
2.52E+07,2.943872923
2.52E+07,2.943819267
2.52E+07,2.943738408
2.52E+07,2.943659255
2.53E+07,2.943617394
2.53E+07,2.943677299
2.53E+07,2.943649393
2.53E+07,2.943521721
2.53E+07,2.943554013
2.53E+07,2.943576619
2.53E+07,2.943561743
2.53E+07,2.943591909
2.53E+07,2.94347526
2.53E+07,2.943452897
2.53E+07,2.943499012
2.53E+07,2.943468978
2.53E+07,2.943391399
2.53E+07,2.943468289
2.53E+07,2.943258047
2.53E+07,2.943303809
2.53E+07,2.943215407
2.53E+07,2.943124568
2.53E+07,2.943336301
2.53E+07,2.943160432
2.53E+07,2.943104
2.53E+07,2.943135419
2.53E+07,2.943053466
2.53E+07,2.943069297
2.53E+07,2.943089162
2.53E+07,2.942967182
2.53E+07,2.943117317
2.53E+07,2.942997907
2.53E+07,2.942916476
2.53E+07,2.94289682
2.53E+07,2.942787974
2.53E+07,2.942690525
2.53E+07,2.942930631
2.53E+07,2.942813319
2.53E+07,2.942740005
2.53E+07,2.942734569
2.53E+07,2.94276036
2.53E+07,2.942622667
2.53E+07,2.942679214
2.53E+07,2.942552806
2.54E+07,2.942564469
2.54E+07,2.942528946
2.54E+07,2.942462696
2.54E+07,2.942390004
2.54E+07,2.942493997
2.54E+07,2.942348438
2.54E+07,2.942471673
2.54E+07,2.942312852
2.54E+07,2.94233236
2.54E+07,2.942436741
2.54E+07,2.942125397
2.54E+07,2.942281938
2.54E+07,2.942193154
2.54E+07,2.942201543
2.54E+07,2.942148264
2.54E+07,2.942124428
2.54E+07,2.942037683
2.54E+07,2.942017899
2.54E+07,2.941997542
2.54E+07,2.942059041
2.54E+07,2.941952554
2.54E+07,2.941854662
2.54E+07,2.941805808
2.54E+07,2.941814084
2.54E+07,2.941765378
2.54E+07,2.941860331
2.54E+07,2.941821508
2.54E+07,2.941710056
2.54E+07,2.941646115
2.54E+07,2.941668031
2.54E+07,2.941527676
2.54E+07,2.941569097
2.54E+07,2.941546969
2.54E+07,2.941352915
2.54E+07,2.941544961
2.54E+07,2.941417326
2.54E+07,2.941452018
2.54E+07,2.941395426
2.54E+07,2.941204216
2.54E+07,2.941199302
2.55E+07,2.941188243
2.55E+07,2.941183173
2.55E+07,2.941156149
2.55E+07,2.941094628
2.55E+07,2.941110054
2.55E+07,2.941087656
2.55E+07,2.940960998
2.55E+07,2.940881544
2.55E+07,2.940972707
2.55E+07,2.940904506
2.55E+07,2.940783927
2.55E+07,2.940870735
2.55E+07,2.940716036
2.55E+07,2.940787696
2.55E+07,2.940809827
2.55E+07,2.940670913
2.55E+07,2.940614313
2.55E+07,2.940703833
2.55E+07,2.940537393
2.55E+07,2.940493847
2.55E+07,2.940417791
2.55E+07,2.940359861
2.55E+07,2.940474802
2.55E+07,2.940314043
2.55E+07,2.940231192
2.55E+07,2.940220436
2.55E+07,2.94023354
2.55E+07,2.940221465
2.55E+07,2.940220274
2.55E+07,2.940129673
2.55E+07,2.939986193
2.55E+07,2.939969122
2.55E+07,2.940035838
2.55E+07,2.939932814
2.55E+07,2.939838384
2.55E+07,2.93973617
2.55E+07,2.939867394
2.55E+07,2.939744329
2.55E+07,2.939667248
2.55E+07,2.939685178
2.56E+07,2.939635723
2.56E+07,2.939394871
2.56E+07,2.939644815
2.56E+07,2.93939405
2.56E+07,2.939430958
2.56E+07,2.939462567
2.56E+07,2.939240289
2.56E+07,2.939211836
2.56E+07,2.939034531
2.56E+07,2.939150192
2.56E+07,2.939202154
2.56E+07,2.939024379
2.56E+07,2.938988973
2.56E+07,2.938957974
2.56E+07,2.93895254
2.56E+07,2.93885608
2.56E+07,2.93880792
2.56E+07,2.938690814
2.56E+07,2.938692995
2.56E+07,2.938711535
2.56E+07,2.93852951
2.56E+07,2.93870768
2.56E+07,2.938417603
2.56E+07,2.938372202
2.56E+07,2.93836667
2.56E+07,2.938412558
2.56E+07,2.938290384
2.56E+07,2.938209128
2.56E+07,2.938171684
2.56E+07,2.938062562
2.56E+07,2.938084418
2.56E+07,2.938025984
2.56E+07,2.938079599
2.56E+07,2.937962355
2.56E+07,2.937832238
2.56E+07,2.937783135
2.56E+07,2.937863166
2.56E+07,2.937245145
2.56E+07,2.937605097
2.56E+07,2.937640912
2.57E+07,2.937512083
2.57E+07,2.937454656
2.57E+07,2.937360878
2.57E+07,2.93724875
2.57E+07,2.937241928
2.57E+07,2.937116053
2.57E+07,2.937076709
2.57E+07,2.937200409
2.57E+07,2.937112736
2.57E+07,2.937041338
2.57E+07,2.936895694
2.57E+07,2.936778207
2.57E+07,2.936763412
2.57E+07,2.936734113
2.57E+07,2.936743796
2.57E+07,2.936577276
2.57E+07,2.936481397
2.57E+07,2.936447299
2.57E+07,2.936412813
2.57E+07,2.936308621
2.57E+07,2.936369939
2.57E+07,2.936350198
2.57E+07,2.936121576
2.57E+07,2.936136879
2.57E+07,2.936005174
2.57E+07,2.935965273
2.57E+07,2.935824189
2.57E+07,2.935780464
2.57E+07,2.935629209
2.57E+07,2.935796885
2.57E+07,2.935596685
2.57E+07,2.935554429
2.57E+07,2.935474111
2.57E+07,2.935292318
2.57E+07,2.935242402
2.57E+07,2.935273604
2.57E+07,2.935151233
2.57E+07,2.935041449
2.57E+07,2.934917478
2.57E+07,2.934741336
2.58E+07,2.934782081
2.58E+07,2.934797608
2.58E+07,2.934829417
2.58E+07,2.934562255
2.58E+07,2.934548661
2.58E+07,2.934478595
2.58E+07,2.93438043
2.58E+07,2.934395748
2.58E+07,2.934281754
2.58E+07,2.934158804
2.58E+07,2.9340068
2.58E+07,2.933942497
2.58E+07,2.933920054
2.58E+07,2.933805186
2.58E+07,2.93369228
2.58E+07,2.93356684
2.58E+07,2.933523095
2.58E+07,2.933455385
2.58E+07,2.933513516
2.58E+07,2.933393034
2.58E+07,2.933181532
2.58E+07,2.933074034
2.58E+07,2.932993578
2.58E+07,2.932911189
2.58E+07,2.932924853
2.58E+07,2.932790793
2.58E+07,2.932610811
2.58E+07,2.932633101
2.58E+07,2.932546421
2.58E+07,2.932370821
2.58E+07,2.932407675
2.58E+07,2.932205621
2.58E+07,2.932087207
2.58E+07,2.932002775
2.58E+07,2.93199065
2.58E+07,2.931886091
2.58E+07,2.931821765
2.58E+07,2.931766124
2.58E+07,2.931565271
2.58E+07,2.931465949
2.59E+07,2.931428367
2.59E+07,2.931401746
2.59E+07,2.931274072
2.59E+07,2.931098992
2.59E+07,2.9309126
2.59E+07,2.930931158
2.59E+07,2.93096638
2.59E+07,2.930895473
2.59E+07,2.930606714
2.59E+07,2.930467606
2.59E+07,2.930399914
2.59E+07,2.930335462
2.59E+07,2.930353045
2.59E+07,2.930145445
2.59E+07,2.930011598
2.59E+07,2.929853106
2.59E+07,2.929637453
2.59E+07,2.929778651
2.59E+07,2.929661988
2.59E+07,2.929502052
2.59E+07,2.929344196
2.59E+07,2.929222437
2.59E+07,2.92913369
2.59E+07,2.928914908
2.59E+07,2.929032145
2.59E+07,2.928822637
2.59E+07,2.928562466
2.59E+07,2.928499281
2.59E+07,2.92847235
2.59E+07,2.928436935
2.59E+07,2.928377824
2.59E+07,2.928090064
2.59E+07,2.927956403
2.59E+07,2.927858771
2.59E+07,2.927864963
2.59E+07,2.927888012
2.59E+07,2.927504635
2.59E+07,2.927438856
2.59E+07,2.927246788
2.59E+07,2.927294774
2.60E+07,2.927093639
2.60E+07,2.927048715
2.60E+07,2.926820362
2.60E+07,2.926566554
2.60E+07,2.926565236
2.60E+07,2.926559946
2.60E+07,2.926464366
2.60E+07,2.926182338
2.60E+07,2.926108943
2.60E+07,2.925805341
2.60E+07,2.925850362
2.60E+07,2.925902896
2.60E+07,2.925783313
2.60E+07,2.925457561
2.60E+07,2.925225658
2.60E+07,2.925090746
2.60E+07,2.925141031
2.60E+07,2.925102048
2.60E+07,2.924885041
2.60E+07,2.924605536
2.60E+07,2.924453201
2.60E+07,2.924312573
2.60E+07,2.924369008
2.60E+07,2.924351146
2.60E+07,2.924017045
2.60E+07,2.923876243
2.60E+07,2.92360201
2.60E+07,2.923570462
2.60E+07,2.923656289
2.60E+07,2.923446265
2.60E+07,2.92316829
2.60E+07,2.922976114
2.60E+07,2.92286221
2.60E+07,2.922885289
2.60E+07,2.922896817
2.60E+07,2.922550768
2.60E+07,2.922266639
2.60E+07,2.922087688
2.60E+07,2.922046698
2.60E+07,2.922074562
2.61E+07,2.921922961
2.61E+07,2.921516451
2.61E+07,2.921455805
2.61E+07,2.921240679
2.61E+07,2.92117465
2.61E+07,2.921277753
2.61E+07,2.920980449
2.61E+07,2.920729854
2.61E+07,2.920409928
2.61E+07,2.92047978
2.61E+07,2.9203841
2.61E+07,2.920463082
2.61E+07,2.92000228
2.61E+07,2.919734146
2.61E+07,2.919596845
2.61E+07,2.919433895
2.61E+07,2.919515522
2.61E+07,2.919328734
2.61E+07,2.919050163
2.61E+07,2.918869908
