Frequency(Hz),Impedance
2.43E+07,2.929771232
2.43E+07,2.929580988
2.43E+07,2.928450853
2.43E+07,2.928515348
2.43E+07,2.928363235
2.43E+07,2.928343584
2.43E+07,2.92819153
2.43E+07,2.928060272
2.43E+07,2.928038127
2.43E+07,2.927812994
2.43E+07,2.927769626
2.43E+07,2.927739743
2.43E+07,2.927625638
2.43E+07,2.927491994
2.43E+07,2.927397255
2.43E+07,2.927296459
2.43E+07,2.927237414
2.43E+07,2.927094294
2.43E+07,2.927128007
2.43E+07,2.926899893
2.43E+07,2.926898181
2.43E+07,2.926793093
2.43E+07,2.926738391
2.44E+07,2.926645146
2.44E+07,2.926523774
2.44E+07,2.926257758
2.44E+07,2.926224197
2.44E+07,2.926153029
2.44E+07,2.925999423
2.44E+07,2.925910777
2.44E+07,2.925912646
2.44E+07,2.925774799
2.44E+07,2.925723691
2.44E+07,2.925666587
2.44E+07,2.925498026
2.44E+07,2.925336688
2.44E+07,2.925263037
2.44E+07,2.925272912
2.44E+07,2.925110912
2.44E+07,2.925016526
2.44E+07,2.924866358
2.44E+07,2.924785779
2.44E+07,2.924661577
2.44E+07,2.924476064
2.44E+07,2.92448029
2.44E+07,2.924358197
2.44E+07,2.924262781
2.44E+07,2.924199238
2.44E+07,2.924165079
2.44E+07,2.924103075
2.44E+07,2.923909298
2.44E+07,2.923876705
2.44E+07,2.923753751
2.44E+07,2.923643305
2.44E+07,2.923560892
2.44E+07,2.923362075
2.44E+07,2.923351847
2.44E+07,2.923284166
2.44E+07,2.923113618
2.44E+07,2.923136482
2.44E+07,2.922954083
2.44E+07,2.92286394
2.44E+07,2.922806849
2.45E+07,2.922627534
2.45E+07,2.922609624
2.45E+07,2.92242826
2.45E+07,2.92235461
2.45E+07,2.922327849
2.45E+07,2.922303594
2.45E+07,2.922163745
2.45E+07,2.92203149
2.45E+07,2.921999833
2.45E+07,2.921823853
2.45E+07,2.921706911
2.45E+07,2.921611417
2.45E+07,2.921514708
2.45E+07,2.921463596
2.45E+07,2.921346303
2.45E+07,2.921246022
2.45E+07,2.921126937
2.45E+07,2.921071216
2.45E+07,2.920956993
2.45E+07,2.92091722
2.45E+07,2.920659241
2.45E+07,2.920680435
2.45E+07,2.920495711
2.45E+07,2.920400099
2.45E+07,2.920421766
2.45E+07,2.920284506
2.45E+07,2.920128562
2.45E+07,2.920081567
2.45E+07,2.919985707
2.45E+07,2.919924679
2.45E+07,2.919780423
2.45E+07,2.919729104
2.45E+07,2.919698656
2.45E+07,2.919511364
2.45E+07,2.919451804
2.45E+07,2.919315088
2.45E+07,2.919132246
2.45E+07,2.919156763
2.45E+07,2.918996929
2.45E+07,2.918948031
2.46E+07,2.918864077
2.46E+07,2.918708846
2.46E+07,2.918505645
2.46E+07,2.918595397
2.46E+07,2.918444593
2.46E+07,2.918372183
2.46E+07,2.918260097
2.46E+07,2.918196471
2.46E+07,2.918029296
2.46E+07,2.917945867
2.46E+07,2.917919543
2.46E+07,2.917843726
2.46E+07,2.917775099
2.46E+07,2.917613259
2.46E+07,2.917681712
2.46E+07,2.917382648
2.46E+07,2.917318314
2.46E+07,2.91718954
2.46E+07,2.917168182
2.46E+07,2.917026134
2.46E+07,2.916886898
2.46E+07,2.916860367
2.46E+07,2.916795847
2.46E+07,2.916643686
2.46E+07,2.916590546
2.46E+07,2.916515086
2.46E+07,2.916384814
2.46E+07,2.916308167
2.46E+07,2.916206637
2.46E+07,2.916149525
2.46E+07,2.91604588
2.46E+07,2.91586375
2.46E+07,2.915769814
2.46E+07,2.91581679
2.46E+07,2.915686523
2.46E+07,2.915628389
2.46E+07,2.915435832
2.46E+07,2.915306804
2.46E+07,2.915331603
2.46E+07,2.915139627
2.47E+07,2.915191907
2.47E+07,2.915005866
2.47E+07,2.914935635
2.47E+07,2.91477499
2.47E+07,2.91467495
2.47E+07,2.914612464
2.47E+07,2.914539442
2.47E+07,2.914384524
2.47E+07,2.914317622
2.47E+07,2.914191474
2.47E+07,2.914371932
2.47E+07,2.91406823
2.47E+07,2.914017492
2.47E+07,2.913900655
2.47E+07,2.913736635
2.47E+07,2.913699883
2.47E+07,2.913595462
2.47E+07,2.913483343
2.47E+07,2.913432543
2.47E+07,2.913228658
2.47E+07,2.913309536
2.47E+07,2.913179512
2.47E+07,2.913172454
2.47E+07,2.91294754
2.47E+07,2.912820759
2.47E+07,2.912706534
2.47E+07,2.912568098
2.47E+07,2.912630268
2.47E+07,2.912685874
2.47E+07,2.912378182
2.47E+07,2.91237721
2.47E+07,2.91218998
2.47E+07,2.912211747
2.47E+07,2.912037658
2.47E+07,2.911962338
2.47E+07,2.911831628
2.47E+07,2.911727626
2.47E+07,2.911703572
2.47E+07,2.911617367
2.47E+07,2.911427281
2.48E+07,2.911417505
2.48E+07,2.911346791
2.48E+07,2.911318178
2.48E+07,2.91118882
2.48E+07,2.911185568
2.48E+07,2.911172031
2.48E+07,2.910877162
2.48E+07,2.910886901
2.48E+07,2.910762073
2.48E+07,2.910723864
2.48E+07,2.910620795
2.48E+07,2.910616843
2.48E+07,2.910444755
2.48E+07,2.910257073
2.48E+07,2.910301078
2.48E+07,2.910253192
2.48E+07,2.910229894
2.48E+07,2.910113011
2.48E+07,2.910029401
2.48E+07,2.909947543
2.48E+07,2.909773847
2.48E+07,2.909742048
2.48E+07,2.909741851
2.48E+07,2.909490594
2.48E+07,2.909529879
2.48E+07,2.909319876
2.48E+07,2.909434098
2.48E+07,2.909383862
2.48E+07,2.909184743
2.48E+07,2.90916153
2.48E+07,2.908953875
2.48E+07,2.908880969
2.48E+07,2.908970541
2.48E+07,2.908843694
2.48E+07,2.908751212
2.48E+07,2.908597764
2.48E+07,2.908576705
2.48E+07,2.90844045
2.48E+07,2.908581959
2.48E+07,2.908481952
2.49E+07,2.908417283
2.49E+07,2.908241531
2.49E+07,2.90828898
2.49E+07,2.908018516
2.49E+07,2.908020173
2.49E+07,2.90785153
2.49E+07,2.9078305
2.49E+07,2.907699831
2.49E+07,2.90771123
2.49E+07,2.907748966
2.49E+07,2.907646133
2.49E+07,2.907426751
2.49E+07,2.90740253
2.49E+07,2.907249152
2.49E+07,2.907214231
2.49E+07,2.907217605
2.49E+07,2.907099595
2.49E+07,2.907024894
2.49E+07,2.906891215
2.49E+07,2.906870164
2.49E+07,2.906827222
2.49E+07,2.906788732
2.49E+07,2.906536552
2.49E+07,2.906577238
2.49E+07,2.906453168
2.49E+07,2.90639553
2.49E+07,2.90635269
2.49E+07,2.906299524
2.49E+07,2.906291859
2.49E+07,2.906077638
2.49E+07,2.906060945
2.49E+07,2.906061045
2.49E+07,2.90596836
2.49E+07,2.905867379
2.49E+07,2.905777934
2.49E+07,2.905671877
2.49E+07,2.905680651
2.49E+07,2.905650272
2.49E+07,2.905516952
2.49E+07,2.905481526
2.50E+07,2.905372643
2.50E+07,2.905304194
2.50E+07,2.905228042
2.50E+07,2.905251535
2.50E+07,2.905092748
2.50E+07,2.905027597
2.50E+07,2.904943115
2.50E+07,2.904835195
2.50E+07,2.904955875
2.50E+07,2.904803151
2.50E+07,2.904635139
2.50E+07,2.904583652
2.50E+07,2.904550206
2.50E+07,2.904571211
2.50E+07,2.904546875
2.50E+07,2.904472658
2.50E+07,2.904375551
2.50E+07,2.904237414
2.50E+07,2.904145124
2.50E+07,2.904190476
2.50E+07,2.904185783
2.50E+07,2.90405806
2.50E+07,2.903985169
2.50E+07,2.90387939
2.50E+07,2.903816272
2.50E+07,2.903792553
2.50E+07,2.903859501
2.50E+07,2.90359986
2.50E+07,2.903420442
2.50E+07,2.903561389
2.50E+07,2.903491247
2.50E+07,2.903409442
2.50E+07,2.903311398
2.50E+07,2.903267087
2.50E+07,2.90309097
2.50E+07,2.903146246
2.50E+07,2.903114875
2.50E+07,2.903139247
2.50E+07,2.903013589
2.50E+07,2.902854401
2.51E+07,2.902871834
2.51E+07,2.902818204
2.51E+07,2.902882458
2.51E+07,2.902787341
2.51E+07,2.902667126
2.51E+07,2.90263872
2.51E+07,2.902535508
2.51E+07,2.902576302
2.51E+07,2.902615638
2.51E+07,2.902367696
2.51E+07,2.902321078
2.51E+07,2.902244046
2.51E+07,2.902245341
2.51E+07,2.902297214
2.51E+07,2.902207081
2.51E+07,2.902177963
2.51E+07,2.90200353
2.51E+07,2.902013399
2.51E+07,2.901877131
2.51E+07,2.901925257
2.51E+07,2.901746474
2.51E+07,2.90173599
2.51E+07,2.901621681
2.51E+07,2.901612527
2.51E+07,2.901685511
2.51E+07,2.901560338
2.51E+07,2.901543786
2.51E+07,2.901405158
2.51E+07,2.90131396
2.51E+07,2.901321386
2.51E+07,2.901290311
2.51E+07,2.901269058
2.51E+07,2.901172908
2.51E+07,2.90104276
2.51E+07,2.901049234
2.51E+07,2.901088283
2.51E+07,2.901077601
2.51E+07,2.900969054
2.51E+07,2.900929111
2.51E+07,2.900835717
2.52E+07,2.900928379
2.52E+07,2.900922396
2.52E+07,2.900808041
2.52E+07,2.900715857
2.52E+07,2.90062785
2.52E+07,2.900660053
2.52E+07,2.900603648
2.52E+07,2.900682349
2.52E+07,2.900526821
2.52E+07,2.900378925
2.52E+07,2.900433808
2.52E+07,2.90041809
2.52E+07,2.900449823
2.52E+07,2.900460922
2.52E+07,2.900310241
2.52E+07,2.900252825
2.52E+07,2.90022458
2.52E+07,2.900193619
2.52E+07,2.900305998
2.52E+07,2.900220024
2.52E+07,2.900071202
2.52E+07,2.899998804
2.52E+07,2.900024568
2.52E+07,2.900067412
2.52E+07,2.900055066
2.52E+07,2.899863778
2.52E+07,2.899870201
2.52E+07,2.899790746
2.52E+07,2.899927319
2.52E+07,2.899799656
2.52E+07,2.899788091
2.52E+07,2.899691617
2.52E+07,2.899640821
2.52E+07,2.899658805
2.52E+07,2.899686732
2.52E+07,2.899692167
2.52E+07,2.899542195
2.52E+07,2.899466493
2.52E+07,2.899338742
2.52E+07,2.899549353
2.53E+07,2.899574931
2.53E+07,2.899560342
2.53E+07,2.899399427
2.53E+07,2.899303059
2.53E+07,2.899190239
2.53E+07,2.899313171
2.53E+07,2.89940271
2.53E+07,2.899299346
2.53E+07,2.899264536
2.53E+07,2.899157159
2.53E+07,2.899138436
2.53E+07,2.899236857
2.53E+07,2.899314256
2.53E+07,2.899158542
2.53E+07,2.89902448
2.53E+07,2.899056508
2.53E+07,2.899035075
2.53E+07,2.899043844
2.53E+07,2.899059572
2.53E+07,2.899052191
2.53E+07,2.89893637
2.53E+07,2.898960858
2.53E+07,2.899050621
2.53E+07,2.898932961
2.53E+07,2.899029655
2.53E+07,2.898766409
2.53E+07,2.898789104
2.53E+07,2.898872822
2.53E+07,2.898862051
2.53E+07,2.898934131
2.53E+07,2.898860181
2.53E+07,2.898726321
2.53E+07,2.898819877
2.53E+07,2.898762075
2.53E+07,2.898868649
2.53E+07,2.89884071
2.53E+07,2.898681214
2.53E+07,2.898668441
2.53E+07,2.898740455
2.53E+07,2.898751269
2.54E+07,2.898786063
2.54E+07,2.898682632
2.54E+07,2.898561209
2.54E+07,2.898582044
2.54E+07,2.898591861
2.54E+07,2.89872509
2.54E+07,2.898767237
2.54E+07,2.898587584
2.54E+07,2.89856943
2.54E+07,2.898609173
2.54E+07,2.898595573
2.54E+07,2.898698435
2.54E+07,2.898600202
2.54E+07,2.898509461
2.54E+07,2.898537375
2.54E+07,2.898579757
2.54E+07,2.898657975
2.54E+07,2.898597447
2.54E+07,2.898596493
2.54E+07,2.898467112
2.54E+07,2.898571681
2.54E+07,2.898584722
2.54E+07,2.898637006
2.54E+07,2.898638966
2.54E+07,2.898478639
2.54E+07,2.898501067
2.54E+07,2.898529228
2.54E+07,2.898608673
2.54E+07,2.898564736
2.54E+07,2.898517966
2.54E+07,2.8984984
2.54E+07,2.898410061
2.54E+07,2.898554369
2.54E+07,2.898610268
2.54E+07,2.89859818
2.54E+07,2.89862764
2.54E+07,2.898457962
2.54E+07,2.898616343
2.54E+07,2.898596215
2.54E+07,2.89862516
2.55E+07,2.898728299
2.55E+07,2.898609268
2.55E+07,2.898490597
2.55E+07,2.89861043
2.55E+07,2.89865434
2.55E+07,2.898693717
2.55E+07,2.898647501
2.55E+07,2.898498866
2.55E+07,2.898614463
2.55E+07,2.898720585
2.55E+07,2.898852571
2.55E+07,2.898710226
2.55E+07,2.898575803
2.55E+07,2.898521305
2.55E+07,2.898710555
2.55E+07,2.898720596
2.55E+07,2.898850605
2.55E+07,2.898964954
2.55E+07,2.898795911
2.55E+07,2.898828406
2.55E+07,2.898920837
2.55E+07,2.898928674
2.55E+07,2.898889563
2.55E+07,2.898923956
2.55E+07,2.898820932
2.55E+07,2.898868505
2.55E+07,2.8989624
2.55E+07,2.899032722
2.55E+07,2.899033235
2.55E+07,2.898937689
2.55E+07,2.898930057
2.55E+07,2.899137406
2.55E+07,2.899172591
2.55E+07,2.899278119
2.55E+07,2.89913992
2.55E+07,2.89910548
2.55E+07,2.89912534
2.55E+07,2.899233235
2.55E+07,2.899305061
2.55E+07,2.899279884
2.56E+07,2.899227028
2.56E+07,2.899251729
2.56E+07,2.899360504
2.56E+07,2.899351814
2.56E+07,2.899566441
2.56E+07,2.899492782
2.56E+07,2.899449921
2.56E+07,2.899374942
2.56E+07,2.899432978
2.56E+07,2.89962361
2.56E+07,2.899646347
2.56E+07,2.899631549
2.56E+07,2.899546393
2.56E+07,2.899607525
2.56E+07,2.899778687
2.56E+07,2.899871708
2.56E+07,2.899827779
2.56E+07,2.899740359
2.56E+07,2.89977165
2.56E+07,2.900005003
2.56E+07,2.899966748
2.56E+07,2.90002833
2.56E+07,2.900045304
2.56E+07,2.899971713
2.56E+07,2.899972621
2.56E+07,2.900168807
2.56E+07,2.900212646
2.56E+07,2.900274976
2.56E+07,2.900270882
2.56E+07,2.900240257
2.56E+07,2.900326926
2.56E+07,2.900458086
2.56E+07,2.900554732
2.56E+07,2.900513789
2.56E+07,2.900552169
2.56E+07,2.900555881
2.56E+07,2.900721927
2.56E+07,2.900704772
2.56E+07,2.900841694
2.56E+07,2.900769844
2.57E+07,2.900656004
2.57E+07,2.900779631
2.57E+07,2.900945862
2.57E+07,2.901002861
2.57E+07,2.901013679
2.57E+07,2.900940869
2.57E+07,2.90096203
2.57E+07,2.901174196
2.57E+07,2.901275102
2.57E+07,2.901381323
2.57E+07,2.901395627
2.57E+07,2.901260294
2.57E+07,2.901401678
2.57E+07,2.90151909
2.57E+07,2.901574605
2.57E+07,2.901552885
2.57E+07,2.90161481
2.57E+07,2.901563648
2.57E+07,2.901777884
2.57E+07,2.901849325
2.57E+07,2.901994244
2.57E+07,2.902075819
2.57E+07,2.90187286
2.57E+07,2.902082036
2.57E+07,2.902185793
2.57E+07,2.902203848
2.57E+07,2.902309687
2.57E+07,2.902377591
2.57E+07,2.902289709
2.57E+07,2.902400568
2.57E+07,2.902489548
2.57E+07,2.902568472
2.57E+07,2.902643071
2.57E+07,2.902677443
2.57E+07,2.902594934
2.57E+07,2.902831944
2.57E+07,2.902794148
2.57E+07,2.90303593
2.57E+07,2.903079251
2.57E+07,2.903082196
2.58E+07,2.90311562
2.58E+07,2.90329361
2.58E+07,2.903300961
2.58E+07,2.903370951
2.58E+07,2.903346217
2.58E+07,2.903414433
2.58E+07,2.903666328
2.58E+07,2.903672496
2.58E+07,2.903792362
2.58E+07,2.903729064
2.58E+07,2.903809977
2.58E+07,2.903861821
2.58E+07,2.904129551
2.58E+07,2.904101073
2.58E+07,2.904213424
2.58E+07,2.904268155
2.58E+07,2.904264524
2.58E+07,2.904320679
2.58E+07,2.904435782
2.58E+07,2.90457318
2.58E+07,2.904629979
2.58E+07,2.904599226
2.58E+07,2.904708063
2.58E+07,2.904915795
2.58E+07,2.904855882
2.58E+07,2.905037534
2.58E+07,2.905227289
2.58E+07,2.905119237
2.58E+07,2.905120259
2.58E+07,2.905284759
2.58E+07,2.905436758
2.58E+07,2.905498028
2.58E+07,2.905585966
2.58E+07,2.905534025
2.58E+07,2.905873851
2.58E+07,2.905835948
2.58E+07,2.905950656
2.58E+07,2.906137271
2.58E+07,2.906017774
2.58E+07,2.905968963
2.59E+07,2.906210074
2.59E+07,2.906390759
2.59E+07,2.906481407
2.59E+07,2.90662804
2.59E+07,2.906473408
2.59E+07,2.906617902
2.59E+07,2.906697503
2.59E+07,2.906864718
2.59E+07,2.907082985
2.59E+07,2.906962895
2.59E+07,2.907020657
2.59E+07,2.907159356
2.59E+07,2.907317763
2.59E+07,2.907427897
2.59E+07,2.907520598
2.59E+07,2.907514676
2.59E+07,2.907522406
2.59E+07,2.907693835
2.59E+07,2.907751957
2.59E+07,2.907955797
2.59E+07,2.907964699
2.59E+07,2.908099676
2.59E+07,2.908256508
2.59E+07,2.908204077
2.59E+07,2.908452828
2.59E+07,2.90850503
2.59E+07,2.908523921
2.59E+07,2.908627596
2.59E+07,2.908816177
2.59E+07,2.908894344
2.59E+07,2.90903626
2.59E+07,2.909143448
2.59E+07,2.909079416
2.59E+07,2.909184588
2.59E+07,2.90933726
2.59E+07,2.909592809
2.59E+07,2.909538112
2.59E+07,2.909702774
2.59E+07,2.909638394
2.59E+07,2.909793871
2.60E+07,2.909963901
2.60E+07,2.910154032
2.60E+07,2.910249206
2.60E+07,2.910201088
2.60E+07,2.910332945
2.60E+07,2.910406603
2.60E+07,2.910581434
2.60E+07,2.910699618
2.60E+07,2.91081692
2.60E+07,2.910659012
2.60E+07,2.910834228
2.60E+07,2.911125001
2.60E+07,2.91129065
2.60E+07,2.911404628
2.60E+07,2.911366693
2.60E+07,2.911343552
2.60E+07,2.911473062
2.60E+07,2.911718568
2.60E+07,2.911813166
2.60E+07,2.911950005
2.60E+07,2.911956253
2.60E+07,2.912042279
2.60E+07,2.912155468
2.60E+07,2.91230295
2.60E+07,2.912441729
2.60E+07,2.91254249
2.60E+07,2.912470677
2.60E+07,2.912761973
2.60E+07,2.912854858
2.60E+07,2.913015276
2.60E+07,2.913123854
2.60E+07,2.913113546
2.60E+07,2.913230332
2.60E+07,2.913405171
2.60E+07,2.913446239
2.60E+07,2.913534149
2.60E+07,2.913687966
2.60E+07,2.913638402
2.60E+07,2.913783088
2.60E+07,2.914046648
2.61E+07,2.914158083
2.61E+07,2.914160137
2.61E+07,2.914334551
2.61E+07,2.914209311
2.61E+07,2.914550532
2.61E+07,2.914629807
2.61E+07,2.914740898
2.61E+07,2.914865824
2.61E+07,2.914809477
2.61E+07,2.914991526
2.61E+07,2.915213596
2.61E+07,2.915227382
2.61E+07,2.915328278
2.61E+07,2.915396336
2.61E+07,2.915481449
2.61E+07,2.915590949
2.61E+07,2.915740881
2.61E+07,2.915933672
2.61E+07,2.915986259
2.61E+07,2.916015267
2.61E+07,2.916145583
2.61E+07,2.916371289
2.61E+07,2.916497167
2.61E+07,2.91658576
2.61E+07,2.916639354
2.61E+07,2.91660737
2.61E+07,2.916693956
2.61E+07,2.916965661
2.61E+07,2.917028944
2.61E+07,2.91698936
2.61E+07,2.917247002
2.61E+07,2.917296074
2.61E+07,2.91743171
2.61E+07,2.917497352
2.61E+07,2.917674942
2.61E+07,2.917718887
2.61E+07,2.917841783
2.61E+07,2.917896327
2.61E+07,2.918069077
2.61E+07,2.918258602
2.62E+07,2.91818943
2.62E+07,2.918314281
2.62E+07,2.918331947
2.62E+07,2.918530072
2.62E+07,2.918693419
2.62E+07,2.918789411
2.62E+07,2.918766459
2.62E+07,2.918947338
2.62E+07,2.918975263
2.62E+07,2.919038768
2.62E+07,2.919216845
2.62E+07,2.919378329
2.62E+07,2.919414766
2.62E+07,2.919407136
2.62E+07,2.919535429
2.62E+07,2.919732178
2.62E+07,2.919786152
2.62E+07,2.919757486
2.62E+07,2.920032119
2.62E+07,2.919909857
2.62E+07,2.920136883
2.62E+07,2.920271547
2.62E+07,2.920359213
2.62E+07,2.920219239
2.62E+07,2.920425828
2.62E+07,2.92042854
2.62E+07,2.920584198
2.62E+07,2.920687557
2.62E+07,2.920772643
2.62E+07,2.920796867
2.62E+07,2.920866532
2.62E+07,2.921049532
2.62E+07,2.921100711
2.62E+07,2.921286922
2.62E+07,2.921176262
2.62E+07,2.921398499
2.62E+07,2.921453192
2.62E+07,2.921454851
2.62E+07,2.921635213
2.62E+07,2.921780938
2.63E+07,2.919203618
2.63E+07,2.919326723
2.63E+07,2.919473195
2.63E+07,2.919593128
2.63E+07,2.919504269
2.63E+07,2.919604481
2.63E+07,2.919674852
2.63E+07,2.919825461
2.63E+07,2.919972512
2.63E+07,2.920054742
2.63E+07,2.920143786
2.63E+07,2.92016571
2.63E+07,2.920170963
2.63E+07,2.920322917
2.63E+07,2.92045112
2.63E+07,2.920319561
2.63E+07,2.92044282
2.63E+07,2.92057281
2.63E+07,2.920562702
2.63E+07,2.920867241
2.63E+07,2.920903304
2.63E+07,2.92080653
2.63E+07,2.920760225
2.63E+07,2.920890057
2.63E+07,2.921031011
2.63E+07,2.921200031
2.63E+07,2.921095045
2.63E+07,2.921257777
2.63E+07,2.921092885
2.63E+07,2.921278142
2.63E+07,2.921327088
2.63E+07,2.921496049
2.63E+07,2.921423944
2.63E+07,2.921424835
2.63E+07,2.921542661
2.63E+07,2.921575519
2.63E+07,2.921616209
2.63E+07,2.921720389
2.63E+07,2.921614757
2.63E+07,2.921704944
2.64E+07,2.92165863
2.64E+07,2.921710233
2.64E+07,2.921996123
2.64E+07,2.921846894
2.64E+07,2.921740404
2.64E+07,2.921767377
2.64E+07,2.921711862
2.64E+07,2.921914329
2.64E+07,2.92197737
2.64E+07,2.921775582
2.64E+07,2.921818933
2.64E+07,2.921840384
2.64E+07,2.921910068
2.64E+07,2.922057007
2.64E+07,2.921990955
2.64E+07,2.921822906
2.64E+07,2.921783447
2.64E+07,2.921796954
2.64E+07,2.921784627
2.64E+07,2.921997375
2.64E+07,2.921740707
2.64E+07,2.921721947
2.64E+07,2.921639194
2.64E+07,2.921583275
2.64E+07,2.921798876
2.64E+07,2.921783977
2.64E+07,2.921469099
2.64E+07,2.921532671
2.64E+07,2.921501325
2.64E+07,2.921304939
2.64E+07,2.921518091
2.64E+07,2.921362864
2.64E+07,2.921348462
2.64E+07,2.921229344
2.64E+07,2.921146849
2.64E+07,2.921131655
2.64E+07,2.921242538
2.64E+07,2.920910151
2.64E+07,2.920830135
2.64E+07,2.920742166
2.65E+07,2.920661039
2.65E+07,2.920657512
2.65E+07,2.920642084
2.65E+07,2.92036046
2.65E+07,2.920252134
2.65E+07,2.920224082
2.65E+07,2.919984075
2.65E+07,2.920090117
2.65E+07,2.919981439
2.65E+07,2.919719158
2.65E+07,2.919588703
2.65E+07,2.919537655
2.65E+07,2.919427915
2.65E+07,2.919410649
2.65E+07,2.918998109
2.65E+07,2.918936689
2.65E+07,2.918695475
2.65E+07,2.918425492
2.65E+07,2.918570208
2.65E+07,2.918434441
2.65E+07,2.918105781
2.65E+07,2.917830152
2.65E+07,2.917820066
2.65E+07,2.917580918
2.65E+07,2.917584686
2.65E+07,2.917233484
2.65E+07,2.917002604
2.65E+07,2.916741242
2.65E+07,2.91655665
2.65E+07,2.916412361
2.65E+07,2.916416809
2.65E+07,2.915823566
2.65E+07,2.915639498
2.65E+07,2.9152827
2.65E+07,2.91508772
2.65E+07,2.915074511
2.65E+07,2.914831725
2.65E+07,2.914254104
2.65E+07,2.91402651
2.65E+07,2.913795535
2.66E+07,2.913525053
2.66E+07,2.913508758
2.66E+07,2.913163707
2.66E+07,2.912608039
2.66E+07,2.912380438
2.66E+07,2.911909042
2.66E+07,2.911780852
2.66E+07,2.911649703
2.66E+07,2.911051029
2.66E+07,2.910550489
2.66E+07,2.910304041
2.66E+07,2.90986581
2.66E+07,2.909826821
2.66E+07,2.909410654
2.66E+07,2.908834823
2.66E+07,2.908349626
2.66E+07,2.908133191
2.66E+07,2.90759856
2.66E+07,2.907559919
2.66E+07,2.907083152
2.66E+07,2.906441508
2.66E+07,2.906016835
2.66E+07,2.905481195
2.66E+07,2.90524925
2.66E+07,2.904969197
2.66E+07,2.904196221
2.66E+07,2.903633916
2.66E+07,2.903224943
2.66E+07,2.902751579
2.66E+07,2.902374269
2.66E+07,2.902066839
2.66E+07,2.901264077
2.66E+07,2.900685606
2.66E+07,2.900257426
2.66E+07,2.899789789
2.66E+07,2.899489236
2.66E+07,2.89884578
2.66E+07,2.897965702
2.66E+07,2.897416679
2.66E+07,2.896844698
2.67E+07,2.896376655
2.67E+07,2.895974841
2.67E+07,2.895143381
2.67E+07,2.89438726
2.67E+07,2.893776945
2.67E+07,2.893146335
2.67E+07,2.892778691
2.67E+07,2.8921202
2.67E+07,2.89125649
2.67E+07,2.890509073
2.67E+07,2.890037886
2.67E+07,2.889249392
2.67E+07,2.888788317
2.67E+07,2.887936
2.67E+07,2.887020429
2.67E+07,2.886320713
2.67E+07,2.885514588
2.67E+07,2.885004142
2.67E+07,2.884364103
2.67E+07,2.883423693
2.67E+07,2.882435646
2.67E+07,2.881741935
2.67E+07,2.88089984
2.67E+07,2.880333112
2.67E+07,2.879580486
2.67E+07,2.878461425
2.67E+07,2.877548626
2.67E+07,2.876769068
2.67E+07,2.875812635
2.67E+07,2.875311674
2.67E+07,2.874246967
2.67E+07,2.873009696
2.67E+07,2.872208214
2.67E+07,2.871525302
2.67E+07,2.87048825
2.67E+07,2.869812849
2.67E+07,2.868532171
2.67E+07,2.867497368
2.67E+07,2.866568128
2.67E+07,2.865496054
2.68E+07,2.864760034
2.68E+07,2.863757118
2.68E+07,2.862526021
2.68E+07,2.861401952
2.68E+07,2.860543002
2.68E+07,2.859360509
2.68E+07,2.858684748
2.68E+07,2.857407068
2.68E+07,2.855904707
2.68E+07,2.855137029
2.68E+07,2.85398297
2.68E+07,2.85298936
2.68E+07,2.85194002
2.68E+07,2.85063935
2.68E+07,2.849175579
2.68E+07,2.848204682
2.68E+07,2.846994662
2.68E+07,2.846048392
2.68E+07,2.844855534
2.68E+07,2.843313627
2.68E+07,2.84210775
2.68E+07,2.841023425
2.68E+07,2.839680072
2.68E+07,2.838749833
2.68E+07,2.837325575
2.68E+07,2.83567165
2.68E+07,2.834518545
2.68E+07,2.833313315
2.68E+07,2.831938589
2.68E+07,2.830825765
2.68E+07,2.829275421
2.68E+07,2.827676232
2.68E+07,2.826575468
2.68E+07,2.825191253
2.68E+07,2.823935681
2.68E+07,2.822527933
2.68E+07,2.820756349
2.68E+07,2.819385092
2.68E+07,2.818122747
2.68E+07,2.816600107
2.69E+07,2.815350288
2.69E+07,2.813832623
2.69E+07,2.811977331
2.69E+07,2.810741965
2.69E+07,2.809320257
2.69E+07,2.807741567
2.69E+07,2.806378439
2.69E+07,2.804614032
2.69E+07,2.802921966
2.69E+07,2.80153879
2.69E+07,2.800035196
2.69E+07,2.798552445
2.69E+07,2.79692008
2.69E+07,2.794994058
2.69E+07,2.793518995
2.69E+07,2.792052125
2.69E+07,2.79037341
2.69E+07,2.788790925
2.69E+07,2.787107528
2.69E+07,2.78509226
2.69E+07,2.78365081
2.69E+07,2.782096529
2.69E+07,2.780331228
2.69E+07,2.778740092
2.69E+07,2.776881492
2.69E+07,2.77498776
2.69E+07,2.773474242
2.69E+07,2.77162481
2.69E+07,2.769989753
2.69E+07,2.768236147
2.69E+07,2.766202979
2.69E+07,2.764545354
2.69E+07,2.762921022
2.69E+07,2.760923976
2.69E+07,2.759306339
2.69E+07,2.757484176
2.69E+07,2.755313056
2.69E+07,2.753700079
2.69E+07,2.751969043
2.69E+07,2.750044354
2.70E+07,2.74825984
2.70E+07,2.74626927
2.70E+07,2.744212957
2.70E+07,2.742503915
2.70E+07,2.740645004
2.70E+07,2.738764517
2.70E+07,2.736849358
2.70E+07,2.734634877
2.70E+07,2.732865228
2.70E+07,2.731044363
2.70E+07,2.729003973
2.70E+07,2.727140749
