Frequency(Hz),Impedance
2.43E+07,2.57977558
2.43E+07,2.579665927
2.43E+07,2.579630255
2.43E+07,2.579465348
2.43E+07,2.579272101
2.43E+07,2.579184968
2.43E+07,2.57910415
2.43E+07,2.579049593
2.43E+07,2.57895796
2.43E+07,2.578775307
2.43E+07,2.578572632
2.43E+07,2.578517561
2.43E+07,2.578488135
2.43E+07,2.578363244
2.43E+07,2.578265943
2.43E+07,2.578100582
2.43E+07,2.577934713
2.43E+07,2.577878147
2.43E+07,2.57787792
2.43E+07,2.577788056
2.43E+07,2.577623569
2.43E+07,2.577383168
2.43E+07,2.577296832
2.43E+07,2.57725204
2.43E+07,2.577192439
2.43E+07,2.57704544
2.43E+07,2.576863904
2.43E+07,2.57670175
2.44E+07,2.576673076
2.44E+07,2.576597185
2.44E+07,2.576558924
2.44E+07,2.576391707
2.44E+07,2.576199375
2.44E+07,2.576141153
2.44E+07,2.576107357
2.44E+07,2.576043998
2.44E+07,2.575868355
2.44E+07,2.575760315
2.44E+07,2.57555131
2.44E+07,2.57552367
2.44E+07,2.575452987
2.44E+07,2.575362277
2.44E+07,2.575249156
2.44E+07,2.575011265
2.44E+07,2.574951762
2.44E+07,2.574936965
2.44E+07,2.574870367
2.44E+07,2.574766442
2.44E+07,2.574623704
2.44E+07,2.574394313
2.44E+07,2.574406092
2.44E+07,2.574309341
2.44E+07,2.574304733
2.44E+07,2.574138452
2.44E+07,2.573975458
2.44E+07,2.573829324
2.44E+07,2.573846797
2.44E+07,2.573780896
2.44E+07,2.573687279
2.44E+07,2.573526676
2.44E+07,2.573301916
2.44E+07,2.573238472
2.44E+07,2.573215274
2.44E+07,2.573196518
2.44E+07,2.573087765
2.44E+07,2.572952392
2.44E+07,2.572749639
2.44E+07,2.572741449
2.45E+07,2.57270925
2.45E+07,2.57258477
2.45E+07,2.572432059
2.45E+07,2.572280887
2.45E+07,2.572215942
2.45E+07,2.572214278
2.45E+07,2.572158851
2.45E+07,2.572009348
2.45E+07,2.571844206
2.45E+07,2.57169503
2.45E+07,2.571681944
2.45E+07,2.571607534
2.45E+07,2.571583616
2.45E+07,2.571428316
2.45E+07,2.57128339
2.45E+07,2.571178031
2.45E+07,2.571163061
2.45E+07,2.571050616
2.45E+07,2.570988033
2.45E+07,2.570868339
2.45E+07,2.570700937
2.45E+07,2.570659741
2.45E+07,2.570584854
2.45E+07,2.570572586
2.45E+07,2.570406249
2.45E+07,2.570269014
2.45E+07,2.570172586
2.45E+07,2.570171789
2.45E+07,2.570112834
2.45E+07,2.570042713
2.45E+07,2.569864858
2.45E+07,2.569718425
2.45E+07,2.569740789
2.45E+07,2.569610053
2.45E+07,2.569609738
2.45E+07,2.569487523
2.45E+07,2.5693172
2.45E+07,2.569174607
2.45E+07,2.569184114
2.45E+07,2.569182934
2.46E+07,2.569095829
2.46E+07,2.568968022
2.46E+07,2.568807664
2.46E+07,2.568732883
2.46E+07,2.568766704
2.46E+07,2.568715218
2.46E+07,2.568561561
2.46E+07,2.568398124
2.46E+07,2.56833222
2.46E+07,2.568235907
2.46E+07,2.56829379
2.46E+07,2.568194696
2.46E+07,2.568003478
2.46E+07,2.567949978
2.46E+07,2.567839411
2.46E+07,2.56781477
2.46E+07,2.56780417
2.46E+07,2.567709644
2.46E+07,2.567544585
2.46E+07,2.567489415
2.46E+07,2.567442402
2.46E+07,2.567412448
2.46E+07,2.56739849
2.46E+07,2.567227645
2.46E+07,2.567150657
2.46E+07,2.567044759
2.46E+07,2.566981236
2.46E+07,2.566946538
2.46E+07,2.566915781
2.46E+07,2.56680346
2.46E+07,2.566575676
2.46E+07,2.566590146
2.46E+07,2.56660332
2.46E+07,2.566613942
2.46E+07,2.566422043
2.46E+07,2.56632398
2.46E+07,2.566210102
2.46E+07,2.566214659
2.46E+07,2.566168268
2.46E+07,2.566114913
2.47E+07,2.566026542
2.47E+07,2.565832564
2.47E+07,2.565827183
2.47E+07,2.565817441
2.47E+07,2.565782023
2.47E+07,2.565661892
2.47E+07,2.565589289
2.47E+07,2.565442595
2.47E+07,2.565478672
2.47E+07,2.565443477
2.47E+07,2.565423766
2.47E+07,2.565257262
2.47E+07,2.565153206
2.47E+07,2.565110348
2.47E+07,2.565046627
2.47E+07,2.565079999
2.47E+07,2.565007379
2.47E+07,2.564872147
2.47E+07,2.564781945
2.47E+07,2.564731837
2.47E+07,2.564750817
2.47E+07,2.564703784
2.47E+07,2.564609597
2.47E+07,2.564553082
2.47E+07,2.564385503
2.47E+07,2.564472747
2.47E+07,2.5644361
2.47E+07,2.564384853
2.47E+07,2.56425677
2.47E+07,2.564152096
2.47E+07,2.564108616
2.47E+07,2.564119866
2.47E+07,2.564110654
2.47E+07,2.564065923
2.47E+07,2.56390908
2.47E+07,2.563776796
2.47E+07,2.563802083
2.47E+07,2.563800119
2.47E+07,2.563778988
2.47E+07,2.563663189
2.48E+07,2.563648039
2.48E+07,2.563516392
2.48E+07,2.563500225
2.48E+07,2.563465009
2.48E+07,2.563433832
2.48E+07,2.563384107
2.48E+07,2.563270736
2.48E+07,2.563224329
2.48E+07,2.563247424
2.48E+07,2.563208568
2.48E+07,2.563166573
2.48E+07,2.563048731
2.48E+07,2.562927894
2.48E+07,2.562984397
2.48E+07,2.562989648
2.48E+07,2.562921447
2.48E+07,2.562852975
2.48E+07,2.562708523
2.48E+07,2.562689452
2.48E+07,2.562711937
2.48E+07,2.562678242
2.48E+07,2.562619868
2.48E+07,2.562552673
2.48E+07,2.562491087
2.48E+07,2.562467403
2.48E+07,2.562481986
2.48E+07,2.562494947
2.48E+07,2.562385913
2.48E+07,2.562254575
2.48E+07,2.562238365
2.48E+07,2.562268365
2.48E+07,2.562284165
2.48E+07,2.562193921
2.48E+07,2.562134806
2.48E+07,2.562019122
2.48E+07,2.562039079
2.48E+07,2.562017199
2.48E+07,2.561991248
2.48E+07,2.56198774
2.48E+07,2.561899902
2.49E+07,2.561826568
2.49E+07,2.561802793
2.49E+07,2.561765553
2.49E+07,2.561775244
2.49E+07,2.561823205
2.49E+07,2.561742012
2.49E+07,2.56167301
2.49E+07,2.56160017
2.49E+07,2.561590979
2.49E+07,2.56161828
2.49E+07,2.561615177
2.49E+07,2.561497721
2.49E+07,2.561427953
2.49E+07,2.561421243
2.49E+07,2.561466766
2.49E+07,2.561494178
2.49E+07,2.561426285
2.49E+07,2.561314862
2.49E+07,2.561273162
2.49E+07,2.561268779
2.49E+07,2.561329209
2.49E+07,2.561308058
2.49E+07,2.561247456
2.49E+07,2.561159916
2.49E+07,2.561123396
2.49E+07,2.561141334
2.49E+07,2.561178605
2.49E+07,2.561169465
2.49E+07,2.561103441
2.49E+07,2.560990489
2.49E+07,2.561017705
2.49E+07,2.561011021
2.49E+07,2.561017585
2.49E+07,2.561031418
2.49E+07,2.561017722
2.49E+07,2.560907643
2.49E+07,2.560899055
2.49E+07,2.560920881
2.49E+07,2.560924429
2.49E+07,2.560869895
2.50E+07,2.560824413
2.50E+07,2.560817465
2.50E+07,2.560842642
2.50E+07,2.560822438
2.50E+07,2.56083009
2.50E+07,2.560740384
2.50E+07,2.560694743
2.50E+07,2.560731406
2.50E+07,2.560763698
2.50E+07,2.560819782
2.50E+07,2.560750123
2.50E+07,2.56068513
2.50E+07,2.560619417
2.50E+07,2.560686065
2.50E+07,2.560710633
2.50E+07,2.560671121
2.50E+07,2.560670549
2.50E+07,2.560616807
2.50E+07,2.560638144
2.50E+07,2.560634932
2.50E+07,2.560620441
2.50E+07,2.560611088
2.50E+07,2.560531748
2.50E+07,2.560563737
2.50E+07,2.560574932
2.50E+07,2.560592804
2.50E+07,2.560573042
2.50E+07,2.560496939
2.50E+07,2.560484215
2.50E+07,2.560490284
2.50E+07,2.560480501
2.50E+07,2.560533825
2.50E+07,2.560491908
2.50E+07,2.560470257
2.50E+07,2.560448359
2.50E+07,2.560451675
2.50E+07,2.560523439
2.50E+07,2.560527435
2.50E+07,2.560459435
2.50E+07,2.56039531
2.51E+07,2.560358227
2.51E+07,2.560414521
2.51E+07,2.560469277
2.51E+07,2.560452061
2.51E+07,2.560397735
2.51E+07,2.560371564
2.51E+07,2.560437159
2.51E+07,2.56047024
2.51E+07,2.560472939
2.51E+07,2.56044147
2.51E+07,2.56043956
2.51E+07,2.560383698
2.51E+07,2.560423195
2.51E+07,2.560476436
2.51E+07,2.560473365
2.51E+07,2.560457589
2.51E+07,2.560392944
2.51E+07,2.560386332
2.51E+07,2.560463577
2.51E+07,2.560526752
2.51E+07,2.560479036
2.51E+07,2.560432829
2.51E+07,2.560432629
2.51E+07,2.560470566
2.51E+07,2.560508699
2.51E+07,2.560512374
2.51E+07,2.56041066
2.51E+07,2.560453398
2.51E+07,2.560453537
2.51E+07,2.560502231
2.51E+07,2.560616682
2.51E+07,2.560556846
2.51E+07,2.560523672
2.51E+07,2.560505541
2.51E+07,2.56053459
2.51E+07,2.560612031
2.51E+07,2.560607721
2.51E+07,2.560641482
2.51E+07,2.560603578
2.51E+07,2.560548425
2.52E+07,2.560644837
2.52E+07,2.560723583
2.52E+07,2.560769671
2.52E+07,2.560728917
2.52E+07,2.560710309
2.52E+07,2.560718505
2.52E+07,2.560751823
2.52E+07,2.56085371
2.52E+07,2.560802309
2.52E+07,2.560878699
2.52E+07,2.560802416
2.52E+07,2.560824208
2.52E+07,2.560962475
2.52E+07,2.560963147
2.52E+07,2.560928215
2.52E+07,2.560983497
2.52E+07,2.560971657
2.52E+07,2.561075138
2.52E+07,2.56108669
2.52E+07,2.561099978
2.52E+07,2.561124109
2.52E+07,2.561110899
2.52E+07,2.561165309
2.52E+07,2.56121324
2.52E+07,2.561265197
2.52E+07,2.561202501
2.52E+07,2.561223426
2.52E+07,2.561244702
2.52E+07,2.56126198
2.52E+07,2.56138388
2.52E+07,2.56137799
2.52E+07,2.561401249
2.52E+07,2.561448326
2.52E+07,2.561439725
2.52E+07,2.561531342
2.52E+07,2.561577891
2.52E+07,2.561539111
2.52E+07,2.561641423
2.52E+07,2.561614543
2.52E+07,2.561607822
2.53E+07,2.561729189
2.53E+07,2.561774842
2.53E+07,2.561769395
2.53E+07,2.561791464
2.53E+07,2.561841407
2.53E+07,2.561903249
2.53E+07,2.562017332
2.53E+07,2.561993883
2.53E+07,2.562048636
2.53E+07,2.562013485
2.53E+07,2.562035382
2.53E+07,2.56216199
2.53E+07,2.562190238
2.53E+07,2.562178881
2.53E+07,2.562250547
2.53E+07,2.562236127
2.53E+07,2.562347692
2.53E+07,2.562415647
2.53E+07,2.562495664
2.53E+07,2.562561275
2.53E+07,2.562507953
2.53E+07,2.562570184
2.53E+07,2.562626394
2.53E+07,2.562715383
2.53E+07,2.562719731
2.53E+07,2.562777792
2.53E+07,2.562819193
2.53E+07,2.562837272
2.53E+07,2.562972803
2.53E+07,2.563032645
2.53E+07,2.563032682
2.53E+07,2.563069608
2.53E+07,2.563118853
2.53E+07,2.563190762
2.53E+07,2.563276309
2.53E+07,2.563314837
2.53E+07,2.56335653
2.53E+07,2.563402795
2.53E+07,2.563427971
2.53E+07,2.563577536
2.54E+07,2.563581714
2.54E+07,2.563634976
2.54E+07,2.563691125
2.54E+07,2.563728233
2.54E+07,2.563794214
2.54E+07,2.563927705
2.54E+07,2.563919524
2.54E+07,2.563972672
2.54E+07,2.564006239
2.54E+07,2.564086738
2.54E+07,2.564199883
2.54E+07,2.564305888
2.54E+07,2.564291907
2.54E+07,2.564373494
2.54E+07,2.564395253
2.54E+07,2.564464656
2.54E+07,2.56461252
2.54E+07,2.564660995
2.54E+07,2.564690851
2.54E+07,2.56476116
2.54E+07,2.564810945
2.54E+07,2.564884011
2.54E+07,2.564995332
2.54E+07,2.565012237
2.54E+07,2.565055221
2.54E+07,2.565169025
2.54E+07,2.565251891
2.54E+07,2.565318463
2.54E+07,2.56540387
2.54E+07,2.565392588
2.54E+07,2.565501301
2.54E+07,2.565547172
2.54E+07,2.565614759
2.54E+07,2.565820836
2.54E+07,2.565835432
2.54E+07,2.565912368
2.54E+07,2.5659389
2.54E+07,2.566015286
2.54E+07,2.566124644
2.54E+07,2.566209235
2.55E+07,2.56622187
2.55E+07,2.566349078
2.55E+07,2.566425837
2.55E+07,2.566466922
2.55E+07,2.566614857
2.55E+07,2.566666771
2.55E+07,2.566725979
2.55E+07,2.566837207
2.55E+07,2.566873681
2.55E+07,2.566984363
2.55E+07,2.567102142
2.55E+07,2.567152227
2.55E+07,2.567230138
2.55E+07,2.567292935
2.55E+07,2.567413033
2.55E+07,2.567537043
2.55E+07,2.567566694
2.55E+07,2.567552868
2.55E+07,2.567719999
2.55E+07,2.56775789
2.55E+07,2.567850677
2.55E+07,2.568024644
2.55E+07,2.568081747
2.55E+07,2.568152806
2.55E+07,2.568205241
2.55E+07,2.568285502
2.55E+07,2.568435869
2.55E+07,2.5685143
2.55E+07,2.56855527
2.55E+07,2.568681974
2.55E+07,2.568730538
2.55E+07,2.568820596
2.55E+07,2.568979915
2.55E+07,2.569041842
2.55E+07,2.56912389
2.55E+07,2.569240138
2.55E+07,2.569274738
2.55E+07,2.569442593
2.55E+07,2.569493109
2.55E+07,2.569593781
2.56E+07,2.569737705
2.56E+07,2.569779833
2.56E+07,2.569863647
2.56E+07,2.570003596
2.56E+07,2.570068186
2.56E+07,2.570129102
2.56E+07,2.570315107
2.56E+07,2.570329275
2.56E+07,2.570420186
2.56E+07,2.570583826
2.56E+07,2.570645124
2.56E+07,2.570719366
2.56E+07,2.570839363
2.56E+07,2.570902436
2.56E+07,2.571038942
2.56E+07,2.571148804
2.56E+07,2.571245188
2.56E+07,2.571363309
2.56E+07,2.571430491
2.56E+07,2.571521808
2.56E+07,2.571666208
2.56E+07,2.571787927
2.56E+07,2.571846686
2.56E+07,2.572021831
2.56E+07,2.57204525
2.56E+07,2.572212054
2.56E+07,2.572276144
2.56E+07,2.572372002
2.56E+07,2.572513907
2.56E+07,2.572549774
2.56E+07,2.572684731
2.56E+07,2.5728218
2.56E+07,2.572934766
2.56E+07,2.573028593
2.56E+07,2.573128907
2.56E+07,2.573244732
2.56E+07,2.573317839
2.56E+07,2.573494596
2.56E+07,2.573570908
2.56E+07,2.573623187
2.57E+07,2.573773751
2.57E+07,2.573823145
2.57E+07,2.573969417
2.57E+07,2.574035843
2.57E+07,2.574175678
2.57E+07,2.574314516
2.57E+07,2.574400155
2.57E+07,2.574479526
2.57E+07,2.574626108
2.57E+07,2.574782379
2.57E+07,2.574848582
2.57E+07,2.574961709
2.57E+07,2.575013013
2.57E+07,2.575189346
2.57E+07,2.575285896
2.57E+07,2.57539441
2.57E+07,2.575514986
2.57E+07,2.575615277
2.57E+07,2.575700607
2.57E+07,2.57586065
2.57E+07,2.575913372
2.57E+07,2.576040382
2.57E+07,2.576165933
2.57E+07,2.576246877
2.57E+07,2.576366633
2.57E+07,2.576478029
2.57E+07,2.57655302
2.57E+07,2.576754233
2.57E+07,2.576793152
2.57E+07,2.576948603
2.57E+07,2.577060554
2.57E+07,2.577101409
2.57E+07,2.577239491
2.57E+07,2.577374114
2.57E+07,2.577444639
2.57E+07,2.577554051
2.57E+07,2.577728027
2.57E+07,2.57779735
2.57E+07,2.57790176
2.57E+07,2.578016482
2.58E+07,2.578077939
2.58E+07,2.578169402
2.58E+07,2.578344943
2.58E+07,2.578386888
2.58E+07,2.578554022
2.58E+07,2.578643719
2.58E+07,2.578706304
2.58E+07,2.578807156
2.58E+07,2.578958093
2.58E+07,2.579017913
2.58E+07,2.579129707
2.58E+07,2.579214311
2.58E+07,2.57928645
2.58E+07,2.579430465
2.58E+07,2.579516699
2.58E+07,2.579602455
2.58E+07,2.579749766
2.58E+07,2.579771891
2.58E+07,2.579855269
2.58E+07,2.57996358
2.58E+07,2.580056378
2.58E+07,2.580209174
2.58E+07,2.580226486
2.58E+07,2.5803518
2.58E+07,2.580439785
2.58E+07,2.580447726
2.58E+07,2.580627828
2.58E+07,2.580709585
2.58E+07,2.580782051
2.58E+07,2.580850344
2.58E+07,2.580891812
2.58E+07,2.580945263
2.58E+07,2.581112114
2.58E+07,2.581148926
2.58E+07,2.581219446
2.58E+07,2.581285757
2.58E+07,2.581359194
2.58E+07,2.581442463
2.58E+07,2.581559739
2.58E+07,2.581581084
2.59E+07,2.581641586
2.59E+07,2.581717608
2.59E+07,2.581817949
2.59E+07,2.581839934
2.59E+07,2.581909069
2.59E+07,2.58193981
2.59E+07,2.582028702
2.59E+07,2.582067496
2.59E+07,2.582123893
2.59E+07,2.582205927
2.59E+07,2.58221037
2.59E+07,2.582212352
2.59E+07,2.582303425
2.59E+07,2.582289311
2.59E+07,2.582381611
2.59E+07,2.582390257
2.59E+07,2.582408975
2.59E+07,2.582431699
2.59E+07,2.582364789
2.59E+07,2.582400611
2.59E+07,2.582468791
2.59E+07,2.582452629
2.59E+07,2.582492386
2.59E+07,2.582501654
2.59E+07,2.582459384
2.59E+07,2.582448423
2.59E+07,2.582458137
2.59E+07,2.582430769
2.59E+07,2.582437199
2.59E+07,2.582375758
2.59E+07,2.582328688
2.59E+07,2.582373135
2.59E+07,2.582330936
2.59E+07,2.582290577
2.59E+07,2.582246218
2.59E+07,2.58216373
2.59E+07,2.582128351
2.59E+07,2.582155792
2.59E+07,2.582030194
2.59E+07,2.582042087
2.60E+07,2.581881066
2.60E+07,2.581769902
2.60E+07,2.581743099
2.60E+07,2.58168102
2.60E+07,2.581563463
2.60E+07,2.581488646
2.60E+07,2.581329422
2.60E+07,2.581244519
2.60E+07,2.581207133
2.60E+07,2.581056978
2.60E+07,2.580947813
2.60E+07,2.580771899
2.60E+07,2.580634235
2.60E+07,2.580551408
2.60E+07,2.580414345
2.60E+07,2.580237271
2.60E+07,2.580089965
2.60E+07,2.579917298
2.60E+07,2.579711133
2.60E+07,2.579475809
2.60E+07,2.579346932
2.60E+07,2.579175989
2.60E+07,2.578960048
2.60E+07,2.578676093
2.60E+07,2.57851676
2.60E+07,2.578264864
2.60E+07,2.578098168
2.60E+07,2.577846715
2.60E+07,2.577584716
2.60E+07,2.577364509
2.60E+07,2.577017151
2.60E+07,2.576804069
2.60E+07,2.576593324
2.60E+07,2.576278139
2.60E+07,2.575906219
2.60E+07,2.575587786
2.60E+07,2.575335159
2.60E+07,2.575023009
2.60E+07,2.574709704
2.60E+07,2.574304921
2.61E+07,2.573936515
2.61E+07,2.573639616
2.61E+07,2.573270256
2.61E+07,2.57290319
2.61E+07,2.572566446
2.61E+07,2.572058942
2.61E+07,2.571626951
2.61E+07,2.571205854
2.61E+07,2.570820122
2.61E+07,2.570427165
2.61E+07,2.569936729
2.61E+07,2.569389957
2.61E+07,2.568923454
2.61E+07,2.568407408
2.61E+07,2.567970379
2.61E+07,2.567490155
2.61E+07,2.566912572
2.61E+07,2.566299648
2.61E+07,2.56582706
2.61E+07,2.565279972
2.61E+07,2.564757365
2.61E+07,2.564096413
2.61E+07,2.563400254
2.61E+07,2.56280556
2.61E+07,2.562151931
2.61E+07,2.561510166
2.61E+07,2.560965218
2.61E+07,2.560178351
2.61E+07,2.559431478
2.61E+07,2.558790061
2.61E+07,2.557996244
2.61E+07,2.557421004
2.61E+07,2.556663754
2.61E+07,2.555793918
2.61E+07,2.555025631
2.61E+07,2.554217731
2.61E+07,2.553405224
2.61E+07,2.552645896
2.61E+07,2.55175362
2.61E+07,2.55086476
2.62E+07,2.550038118
2.62E+07,2.549100588
2.62E+07,2.548322131
2.62E+07,2.547395382
2.62E+07,2.546417805
2.62E+07,2.545445329
2.62E+07,2.544428297
2.62E+07,2.543511734
2.62E+07,2.542621217
2.62E+07,2.541517096
2.62E+07,2.540425137
2.62E+07,2.539446121
2.62E+07,2.538301614
2.62E+07,2.537265043
2.62E+07,2.536245501
2.62E+07,2.53499751
2.62E+07,2.533852536
2.62E+07,2.532798786
2.62E+07,2.531562016
2.62E+07,2.530500458
2.62E+07,2.529247589
2.62E+07,2.527950624
2.62E+07,2.526815612
2.62E+07,2.525493649
2.62E+07,2.52420617
2.62E+07,2.52302308
2.62E+07,2.521615327
2.62E+07,2.52023139
2.62E+07,2.519015884
2.62E+07,2.517559963
2.62E+07,2.516319423
2.62E+07,2.514981998
2.62E+07,2.513470313
2.62E+07,2.512042532
2.62E+07,2.510655612
2.62E+07,2.509130735
2.62E+07,2.50779131
2.62E+07,2.506213415
2.62E+07,2.504651594
2.62E+07,2.503227249
2.63E+07,2.506869948
2.63E+07,2.505269642
2.63E+07,2.50363859
2.63E+07,2.502207955
2.63E+07,2.50049963
2.63E+07,2.498831613
2.63E+07,2.497221747
2.63E+07,2.495495135
2.63E+07,2.493848217
2.63E+07,2.492289531
2.63E+07,2.490382441
2.63E+07,2.488719286
2.63E+07,2.487041399
2.63E+07,2.485148637
2.63E+07,2.483527258
2.63E+07,2.481702855
2.63E+07,2.479805294
2.63E+07,2.478039523
2.63E+07,2.476223468
2.63E+07,2.474304064
2.63E+07,2.472621526
2.63E+07,2.470626418
2.63E+07,2.468678786
2.63E+07,2.466971133
2.63E+07,2.464914619
2.63E+07,2.463070669
2.63E+07,2.461195474
2.63E+07,2.459134483
2.63E+07,2.457223818
2.63E+07,2.455250852
2.63E+07,2.45316803
2.63E+07,2.451360054
2.63E+07,2.449298355
2.63E+07,2.447241895
2.63E+07,2.445338378
2.63E+07,2.443298083
2.63E+07,2.441176556
2.63E+07,2.439318414
2.63E+07,2.43712538
2.63E+07,2.435061082
2.64E+07,2.433146441
2.64E+07,2.430899311
2.64E+07,2.428980224
2.64E+07,2.426888818
2.64E+07,2.424715619
2.64E+07,2.422735334
2.64E+07,2.420683046
2.64E+07,2.418411014
2.64E+07,2.41654044
2.64E+07,2.414294022
2.64E+07,2.412133656
2.64E+07,2.41015235
2.64E+07,2.40802876
2.64E+07,2.405845494
2.64E+07,2.40386979
2.64E+07,2.401629084
2.64E+07,2.399575007
2.64E+07,2.397558248
2.64E+07,2.395302893
2.64E+07,2.393297441
2.64E+07,2.391204246
2.64E+07,2.389001409
2.64E+07,2.386990945
2.64E+07,2.384922005
2.64E+07,2.38271163
2.64E+07,2.380763743
2.64E+07,2.378606944
2.64E+07,2.376440349
2.64E+07,2.374543822
2.64E+07,2.372417633
2.64E+07,2.370326291
2.64E+07,2.368391713
2.64E+07,2.36621632
2.64E+07,2.364232671
2.64E+07,2.362283689
2.64E+07,2.360107848
2.64E+07,2.358208578
2.64E+07,2.356171611
2.64E+07,2.354089693
2.64E+07,2.352214518
2.65E+07,2.350228333
2.65E+07,2.348165508
2.65E+07,2.346343977
2.65E+07,2.344367917
2.65E+07,2.342434332
2.65E+07,2.340586911
2.65E+07,2.338633317
2.65E+07,2.336733388
2.65E+07,2.33489093
2.65E+07,2.332905082
2.65E+07,2.331120879
2.65E+07,2.329335177
2.65E+07,2.327412457
2.65E+07,2.325738704
2.65E+07,2.323957203
2.65E+07,2.322070412
2.65E+07,2.320392228
2.65E+07,2.318693778
2.65E+07,2.316854058
2.65E+07,2.315261113
2.65E+07,2.313488611
2.65E+07,2.31178154
2.65E+07,2.310196199
2.65E+07,2.308528532
2.65E+07,2.306966335
2.65E+07,2.305366553
2.65E+07,2.303724888
2.65E+07,2.302208069
2.65E+07,2.300684612
2.65E+07,2.299063986
2.65E+07,2.297688489
2.65E+07,2.296162361
2.65E+07,2.29463235
2.65E+07,2.293246593
2.65E+07,2.291842284
2.65E+07,2.290386969
2.65E+07,2.289018369
2.65E+07,2.287643737
2.65E+07,2.286270107
2.65E+07,2.284965761
2.66E+07,2.283647408
2.66E+07,2.28241005
2.66E+07,2.281118116
2.66E+07,2.279843989
2.66E+07,2.27864381
2.66E+07,2.27750265
2.66E+07,2.276232815
2.66E+07,2.27513235
2.66E+07,2.273995689
2.66E+07,2.27279881
2.66E+07,2.271726711
2.66E+07,2.270672077
2.66E+07,2.269615959
2.66E+07,2.268585273
2.66E+07,2.267541178
2.66E+07,2.266528507
2.66E+07,2.265556984
2.66E+07,2.264588664
2.66E+07,2.263685984
2.66E+07,2.262754296
2.66E+07,2.261832469
2.66E+07,2.260966291
2.66E+07,2.260136724
2.66E+07,2.259289013
2.66E+07,2.258491266
2.66E+07,2.257700168
2.66E+07,2.256860396
2.66E+07,2.25610869
2.66E+07,2.255427996
2.66E+07,2.254695149
2.66E+07,2.253981539
2.66E+07,2.253321672
2.66E+07,2.25263863
2.66E+07,2.251993541
2.66E+07,2.251367303
2.66E+07,2.250775144
2.66E+07,2.250165359
2.66E+07,2.24956861
2.66E+07,2.24898409
2.66E+07,2.248473199
2.67E+07,2.247978234
2.67E+07,2.247459634
2.67E+07,2.246993522
2.67E+07,2.246511252
2.67E+07,2.24603718
2.67E+07,2.245617263
2.67E+07,2.245205626
2.67E+07,2.24474207
2.67E+07,2.244381671
2.67E+07,2.243965448
2.67E+07,2.243591503
2.67E+07,2.243296264
2.67E+07,2.2429441
2.67E+07,2.24263804
2.67E+07,2.242327594
2.67E+07,2.241996527
2.67E+07,2.241751692
2.67E+07,2.241509428
2.67E+07,2.241238641
2.67E+07,2.241019489
2.67E+07,2.240777741
2.67E+07,2.240505175
2.67E+07,2.240372365
2.67E+07,2.240221118
2.67E+07,2.239977009
2.67E+07,2.239845129
2.67E+07,2.23967463
2.67E+07,2.239506637
2.67E+07,2.239435249
2.67E+07,2.239291205
2.67E+07,2.239186152
2.67E+07,2.239095634
2.67E+07,2.238969951
2.67E+07,2.238939247
2.67E+07,2.238903209
2.67E+07,2.238779857
2.67E+07,2.238761463
2.67E+07,2.238729801
2.67E+07,2.238660912
2.67E+07,2.23869559
2.68E+07,2.238685786
2.68E+07,2.238647011
2.68E+07,2.238701455
2.68E+07,2.238680793
2.68E+07,2.238674202
2.68E+07,2.2387803
2.68E+07,2.238772936
2.68E+07,2.238827571
2.68E+07,2.23891071
2.68E+07,2.238915626
2.68E+07,2.239028561
2.68E+07,2.239102476
2.68E+07,2.239155086
2.68E+07,2.239286118
2.68E+07,2.239366822
2.68E+07,2.239412692
2.68E+07,2.239584356
2.68E+07,2.239689545
2.68E+07,2.239798723
2.68E+07,2.239935975
2.68E+07,2.240052981
2.68E+07,2.240180746
2.68E+07,2.24039613
2.68E+07,2.240495869
2.68E+07,2.240641888
2.68E+07,2.24083928
2.68E+07,2.240924899
2.68E+07,2.241140216
2.68E+07,2.241340812
2.68E+07,2.241463696
2.68E+07,2.241673602
2.68E+07,2.241877382
2.68E+07,2.242003226
2.68E+07,2.242252662
2.68E+07,2.242454614
2.68E+07,2.242618242
2.68E+07,2.242829786
2.68E+07,2.243025222
2.68E+07,2.243213677
2.68E+07,2.243505898
2.69E+07,2.243682939
2.69E+07,2.243895397
2.69E+07,2.244156838
2.69E+07,2.24432787
2.69E+07,2.24456935
2.69E+07,2.244837503
2.69E+07,2.245021964
2.69E+07,2.245300821
2.69E+07,2.245537421
2.69E+07,2.245738639
2.69E+07,2.246040765
2.69E+07,2.246255428
2.69E+07,2.246480309
2.69E+07,2.246761698
2.69E+07,2.24697585
2.69E+07,2.247236921
2.69E+07,2.247542347
2.69E+07,2.247748525
2.69E+07,2.248030231
2.69E+07,2.248320433
2.69E+07,2.248522126
2.69E+07,2.24883834
2.69E+07,2.249099669
2.69E+07,2.249320384
2.69E+07,2.24963354
2.69E+07,2.249892179
2.69E+07,2.250144133
2.69E+07,2.250478278
2.69E+07,2.250694405
2.69E+07,2.250944932
2.69E+07,2.251246136
2.69E+07,2.25151012
2.69E+07,2.251760508
2.69E+07,2.252095366
2.69E+07,2.252332469
2.69E+07,2.252597401
2.69E+07,2.252907769
2.69E+07,2.25314962
2.69E+07,2.253457334
2.69E+07,2.25376899
2.70E+07,2.25400606
2.70E+07,2.254309432
2.70E+07,2.254579309
2.70E+07,2.254823578
2.70E+07,2.255181433
2.70E+07,2.25543289
2.70E+07,2.25568369
